id,title,original_title,release_date,year,vote_average,vote_count,popularity,overview,genres,director,poster_path,backdrop_path,runtime,status,production_companies
336659,Wewe,Wewe,2015-04-16,2015,5.0,1,0.16,"Jarot (Agus Kuncoro) dan istrinya Irma (Inong Nidya Ayu), dan dua anak-anaknya, Luna (Nabilah JKT48) berumur 15 dan Aruna (Khadijah Banderas) berumur 5 tahun, masuk ke sebuah rumah baru yang di dapatkan untuk ditinggali sang ayah karena pindah tugas. Rumah itu sangat luas dan berada di sebuah jalanan yang terpencil jauh dari kebisingan ibu kota. Bersama mereka juga Bu Surti, seorang pembantu rumah tanga yang sudah belasan tahun bersama keluarga. Rumah tersebut tampak nyaman, namun ada sat uperabotan yang cukup menggangu, yaitu sebuah ranjang tua terbuat dari kayu jati dan memiliki bentuk dan ukiran aneh, berupa seorang wanita yang sedang berteriak. Ranjang tua ini ada di sebuah ruangan yang terletak di lantai atas.","Keluarga, Kengerian",Rizal Mantovani,https://image.tmdb.org/t/p/w500/c4b9DQ2mk5TkY16C16saXdEJNEu.jpg,,100,Released,Rapi Films
373758,Single,Single,2015-12-17,2015,7.3,5,0.19,"Ebi adalah seorang anak muda naif yang belum mempunyai pekerjaan. Ebi bahkan masih sering meminta uang dari ibunya setiap kali ibunya datang ke Jakarta.Ebi juga seorang single forever atau jomblo dari lahir yang belom pernah pacaran. Ini karena setiap kali Ebi mendekati perempuan, Ebi selalu aja ditolak. Intinya, kehidupan Ebi layak untuk dikasihani.","Drama, Komedi, Percintaan",Raditya Dika,https://image.tmdb.org/t/p/w500/h52UMCigSl7DUZUxGdwMWagIO7Q.jpg,https://image.tmdb.org/t/p/original/gwatgALfB892PW4czuF3fPnAjHq.jpg,127,Released,Soraya Intercine Films
406933,Kampung Zombie,Kampung Zombie,2015-03-19,2015,2.0,1,0.14,"Perjalanan mendaki gunung yang dilakukan oleh lima sekawan yang merupakan mahasiswa berubah menjadi ketegangan pasca kecelakaan yang mereka alami. Kerusakan mobil membuat mereka menghentikan kendaraan saat pulang dari pendakian.  Kemudian, mereka berusaha mencari bantuan di sekitar gunung dan menemukan sebuah kampung yang ternyata, sangat mengerikan karena hampir semua penduduknya adalah zombie. Nuansa tegang dan adegan kejar-kejaran pun menjadi terror utama yang dihadapi 5 pendaki tersebut.  Mereka pun harus berusaha untuk tetap bertahan dengan melakukan berbagai cara. Cerita apa yang melatarbelakangi kampung tersebut hingga mejadi kampung yang mengerikan? Berhasilkah mereka keluar dari desa tersebut?",Kengerian,Billy Christian,https://image.tmdb.org/t/p/w500/tQ9GXUaBGYQnDfLehFM2pBsanw9.jpg,,85,Released,Maxima Pictures
424155,Kesurupan Jumat Kliwon,Kesurupan Jumat Kliwon,2015-03-12,2015,0.0,0,0.13,"Hubungan sepasang kekasih Rocky dan Cindy, mendapat tentangan dari orang tua masing masing. Mereka dijodohkan dengan pilihan keluarganya, sehingga pasangan ini memutuskan untuk mati bersama dengan jalan bunuh diri.",Kengerian,George Hutabarat,,,90,Released,Sentra Films
499047,Misterius,Misterius,2015-11-05,2015,0.0,0,0.13,"Film ""Misterius"" merupakan film yang berasal dari Indonesia dengan genre Horror. Film ini disutradarai dan diproduseri oleh Muhammad Yusuf. Artis yang bermain di film ini seperti Lia Waode, Sofia Adios, dan artis pendatang baru Efritha Belliana.",Kengerian,Muhammad Yusuf,https://image.tmdb.org/t/p/w500/3vvgXC6IwAE6QqdIoL5VeclAnH4.jpg,,81,Released,"Triple A Films, Bali Bumerang Films"
422831,Di Balik 98,Di Balik 98,2015-01-15,2015,6.5,2,0.15,"During a turning point in Indonesian history, a family must endure personal turmoil while their nation faces drastic political upheaval.","Drama, Sejarah",Lukman Sardi,https://image.tmdb.org/t/p/w500/viPwXH74nmmPtu4eLPDuCF4PpEZ.jpg,https://image.tmdb.org/t/p/original/zQis4CXmAicw6kr52HU3FwjGdt0.jpg,106,Released,MNC Pictures
458155,Turis Romantis,Turis Romantis,2015-04-23,2015,0.0,0,0.26,"Nabil (Kirana Larasati), has just escaped from the threat. Takur (Mike Lucock), Indian descent moneylender, hires thugs to collect debts from Nabil's father, a drunkard, gambler, and does not have responsibility. Because the father is never at home, the moneylender charges to Nabil's mother. Seeing this, Nabil takes the responsibility and says that she would pay all her father’s debts. Nabil promises to return the Rp 100 million debt within five days.  Then, Nabil gets a phone call informing that her father is hospitalized. When she arrives at the hospital, the father is unconscious, because he has been through heart surgery. The father won gambling. He was so happy, so he got heart attack, The father brought home certificate as a guarantee for the medical expenses.","Komedi, Drama, Percintaan",Senoaji Julius,https://image.tmdb.org/t/p/w500/ceEPIN3EmsUsINDYQn5uXO4I4J6.jpg,https://image.tmdb.org/t/p/original/kCgMIJnfammu32Q5QknkBMSnobU.jpg,95,Released,"Dapur Film, Mahaka Pictures, Spectrum"
438311,Takut,Takut,2015-02-18,2015,0.0,0,0.22,"Yudha who has lung problems, moves to Vila Andaru on the slopes of Mount Wilis. Elisa and Dewa accidentally go to Mount Wilis to seek the long lost Erlita, Elisa’s sister. Elisa and Dewa stay at the hotel Cempaka, adjacent to the Villa Andaru. The three meet there. Yudha knows that Elisa and Dewa has the ability to see spirits. Because many oddities and horrors that happen in Vila Andaru, Yudha want to know what really happens.",Kengerian,Nayato Fio Nuala,,,82,Released,BIC Pictures
180299,The Raid 2: Berandal,The Raid 2: Berandal,2014-03-28,2014,7.6,2440,3.87,"RAMA (Iko Uwais) adalah seorang polisi baru yang meninggalkan ISA, istrinya yang tengah hamil tua untuk melakukan tugas berbahaya. Setelah berhasil mempertahankan dirinya dari 30 lantai apartemen milik raja gembong narkotik TAMA, RAMA direkrut oleh BUNAWAR, kepala polisi yang dikenal jujur dan mempunyai reputasi yang bersih, sebagai polisi yang menyamar.","Aksi, Kejahatan, Cerita Seru",Gareth Evans,https://image.tmdb.org/t/p/w500/i4O7B1VZWU9UEcre9X8OrSIqfVP.jpg,https://image.tmdb.org/t/p/original/5dg3woJqG7kNBCEMZNGPUauHSnK.jpg,150,Released,"XYZ Films, PT. Merantau Films, Stage 6 Films, Entertainment One, Sony Pictures Classics"
311146,Pendekar Tongkat Emas,Pendekar Tongkat Emas,2014-12-18,2014,6.5,21,0.51,"Cempaka, Pendekar yang disegani dan sangat dihormati dalam dunia persilatan, adalah pemegang maha senjata dan jurus mematikan Tongkat Emas yang kekuatannya tak tertandingi. Cempaka yang mulai menua akan mewariskan senjata dan jurus Tongkat Emas kepada salah satu muridnya.","Aksi, Drama",Ifa Isfansyah,https://image.tmdb.org/t/p/w500/rORhdiLWiTBY8cxhZoaciWlLIo1.jpg,https://image.tmdb.org/t/p/original/x8fXyXF9D0QMfdFTPrz9dvphAbd.jpg,110,Released,"Miles Films, Kompas Gramedia Studio"
419465,99 Cahaya Di Langit Eropa The Final Edition,99 Cahaya Di Langit Eropa The Final Edition,2014-10-30,2014,0.0,0,0.22,"Eropa tidak hanya mengajarkan mereka tentang hayat ilmu pengetahuan. Tapi juga meniti rumus Ilahi tentang kemajemukan dan keyakinan abadi. Sebuah kisah pengembaraan di dalam menemukan rahasia peradaban agung manusia ribuan tahun lalu. Menemukan Islam, bukan hanya iman dan namun amalan.  Inilah akhir perjalanan Hanum dan Rangga di Eropa. Mengantarkan mereka pada pencarian makna sumber kebenaran yang Maha sempurna.",Drama,Guntur Soeharjanto,https://image.tmdb.org/t/p/w500/q6u13GLRur9X54P6eW9x1OTW89h.jpg,,90,Released,Maxima Pictures
329813,Bajaj Bajuri: The Movie,Bajaj Bajuri: The Movie,2014-07-24,2014,6.7,3,0.24,"Bajuri (Ricky Harun) yang baru mendapat gusuran dari penjualan tanah warisan bapaknya menghadapi beberapa masalah. Problem Bajuri semakin rumit setelah Emak (Meriam Bellina) menuduh Bajuri akan kawin lagi. Sementara di pemancingan dengan tidak sengaja Bajuri meledakkan empang dengan bom ikan yang didapat Soleh (Dimas Gabra) dan Sahili (Aqshal Pradana) dari sebuah rumah kosong. Bajuri dan Ucup (Muhadkly Acho) dituduh sebagai teroris setelah tas berisi bom tertinggal di Bank, saat Bajuri mengambil uang.","Komedi, Drama, Percintaan",Fajar Nugros,https://image.tmdb.org/t/p/w500/6nRvcdHZHg39dMgHybpwSEcI8bS.jpg,,93,Released,Starvision Plus
458019,Kukejar Cinta ke Negeri Cina,Kukejar Cinta ke Negeri Cina,2014-12-04,2014,5.8,4,0.2,"Ridwan Imam Fadli (Adipati Dolken) mahasiswa abadi yang dipanggil Imam, namanya sangat Islami tapi nyaris tidak melakukan kewajiban sebagai muslim. Kekasihnya Widya (Nina Zatulini) adik kelasnya, sudah selesai kuliah dan kerja. Mereka pacaran 4 tahun, Widya mulai tidak sabaran karena Imam belum juga lulus, sebaliknya Imam kecewa karena Widya harus berpakaian kantor yang sexy.","Percintaan, Drama",Fajar Bustomi,https://image.tmdb.org/t/p/w500/nReQQ8qhlmeJdJBBT5Y3esTN53b.jpg,https://image.tmdb.org/t/p/original/ojAKlDkWXT4jMihxPv4YRcF4BRM.jpg,90,Released,Starvision Plus
414607,Me And You Vs The World,Me And You Vs The World,2014-04-14,2014,0.0,0,0.36,"Kehidupan Jeremy (Rio Dewanto) yang mulai bosan dengan pekerjaan dan rutinitas kantorannya berubah ketika dia bertemu dengan Sera (Dhea Seto) yang juga sedang mencari jati dirinya dan bosan dengan dunia remaja yang menurutnya monoton.  Awal pertemuan ketika Jeremy sedang presentasi soal rafting dengan Kepala Sekolah (Joe P. Project). Presentasi Jeremy di tolak karena dianggap terlalu berbahaya untuk anak-anak SMU, dan Sera juga ikut menolak untuk kegiatan itu. Sebenarnya Bos Jeremy (Piyu) juga menolak rencana Jeremy. Tetapi Jeremy dan Baron (Gofar Hilman) tidak menyerah.","Petualangan, Komedi, Percintaan",Fajar Nugros,https://image.tmdb.org/t/p/w500/nl2hRIeO2e2APURI54PyMkFIo19.jpg,https://image.tmdb.org/t/p/original/7BGPdppLsJHSZ3zDiebCISa678O.jpg,90,Released,Rapi Films
388612,Assalamualaikum Beijing,Assalamualaikum Beijing,2014-12-30,2014,7.5,4,0.31,"Sehari sebelum pernikahan dilangsungkan, Asmara (Revalina S. Temat) mendapatkan kenyataan pahit bahwa kekasihnya, Dewa (Ibnu Jamil) ternyata sempat berselingkuh dengan teman sekantornya Anita (Cynthia Ramlan).  Walau Dewa memohon agar pernikahan tetap dilanjutkan, Asma terlanjur patah hati. Terlebih, hubungan sekali yang dilakukan ternyata membuahkan janin, Anita hamil.","Drama, Percintaan",Guntur Soeharjanto,https://image.tmdb.org/t/p/w500/pB4O1wrQG82TifRNfeqRBHVFO9.jpg,,90,Released,Maxima Pictures
337023,99 Cahaya di Langit Eropa: Part 2,99 Cahaya di Langit Eropa: Part 2,2014-03-06,2014,7.0,1,0.17,"Film ini melanjutkan perjalanan mengungkap rahasa Islam di Eropa. Kali ini, Hanum Rais (Acha Septriasa) dan Rangga Almahendra (Abimana Aryasatya) menjelajah kota Cordoba, di Selatan Spanyol. Dilanjutkan pencarian tokoh Fatma (Raline Shah) di kota Istanbul, Turki.",Drama,Guntur Soeharjanto,https://image.tmdb.org/t/p/w500/ic2REXT3UM6lrGnfNt1VvQ61kJP.jpg,https://image.tmdb.org/t/p/original/oI1MNVxhCk8DHUG8qvX0r2WYh3D.jpg,99,Released,Maxima Pictures
404939,Mengejar Malam Pertama,Mengejar Malam Pertama,2014-08-14,2014,0.0,0,0.21,"Doni adalah cowok narsis berotak mesum yang anti komitmen namun harus segera menikah atas permintaan ibunya. Atas saran Bang Jon si tukang Mie ayam berbadan kekar, ia pun mengadakan audisi calon istri. Sayangnya, tidak ada satupun kandidat bermutu bisa dipilih. Tanpa sengaja, Doni bertemu dengan Gysta. Ternyata Gysta adalah anak dari bu Broto, teman Mamanya Doni semasa muda. Merekapun dijodohkan.",Komedi,Chiska Doppert,https://image.tmdb.org/t/p/w500/yrInh1IN3GJmLdpwB7UtkS4XSf9.jpg,https://image.tmdb.org/t/p/original/d2BUQrtp4aj8lvIV4RvP9K00WdX.jpg,88,Released,"BIC Pictures, Mitra Pictures"
331599,"Aku, Kau & KUA","Aku, Kau & KUA",2014-09-11,2014,5.5,4,0.21,"Pernikahan FIRA (Nina Zatulini), gadis paling cantik dan populer di antara teman-temannya, mustinya menjadi pernikahan of the decade. Fira yang hidupnya seolah sempurna, hancur berantakan begitu LANDO (Eza Gionino) ternyata ketahuan tukang selingkuh. Fira pun shock dan menarik diri dari pergaulan.","Komedi, Drama, Percintaan",Monty Tiwa,https://image.tmdb.org/t/p/w500/8GQXOFdbrtFjlthyti4jGSOaUjY.jpg,https://image.tmdb.org/t/p/original/sdRwCJ0wwkAZfmvlVNJvNYeI1kr.jpg,104,Released,Starvision Plus
285995,Comic 8,Comic 8,2014-01-29,2014,5.8,8,0.23,"COMIC 8 adalah film Comedy Action segar yang bercerita tentang delapan anak muda dari berbagai macam background dan kisah hidup masing-masing, yang secara kebetulan merampok sebuah bank dalam waktu bersamaan.  Terdiri dari 8 Stand Up Comedian yang masing-masing membawa character yang unik ke dalam cerita, serta masing-masing mempunyai alasan dan motif yang berbeda-beda. Ada yang merampok karena Galau, Hobby, Iseng, Adrenaline Sport, bahkan ada yang Merampok untuk menghidupi panti asuhan dan rakyat miskin.","Aksi, Komedi",Anggy Umbara,https://image.tmdb.org/t/p/w500/e7LOkm4WDVBYAZgi5xaFQmBrPcp.jpg,https://image.tmdb.org/t/p/original/4JBmKvRdJEsn8qHdWgMYrNFFiO2.jpg,105,Released,"NHK Enterprises, Falcon Pictures"
328088,Haji Backpacker,Haji Backpacker,2014-10-02,2014,0.0,0,0.19,"Mada memberontak kepada Tuhan, karena sudah merenggut ibunya. Ia juga kehilangan cinta yang membuatnya patah hati. Ia marah pada kenyataan, kemudian memutuskan untuk menjadi backpacker dan hidup bebas. Bahkan ia juga meninggalkan Tuhan, keluarga, dan Sahabatnya. Pada dunia luar yang bebas, Mada menemukan kebahagiaan ragawi, namun merasa kosong secara rohani.","Drama, Petualangan",Danial Rifki,https://image.tmdb.org/t/p/w500/koZZiFAyqfdK4jlYsMZN4nCsak3.jpg,https://image.tmdb.org/t/p/original/pPKal4WsuKiPkDR4tyw71EhdDof.jpg,107,Released,Falcon Pictures
492456,Angker,Angker,2014-11-20,2014,0.0,0,0.18,"Didaku dari kisah nyata di daerah Bangil Jawa Timur pada tahun 1979. Harun dan Ratna bersama tiga anak mereka menempati rumah yang mereka beli. Beberapa hari kemudian keluarga ini mengalami kejadian menakutkan di rumahnya. Mereka memanggil paranormal guna membersihkan rumah dari mahluk halus. Setelah diusut lebih jauh ternyata sebelum rumah itu dibangun, di lahan rumah tersebut pernah terjadi pembantaian Dukun Santet.",Kengerian,Muhammad Yusuf,https://image.tmdb.org/t/p/w500/nsMOAtI9HvXL5VxAlzg0rV7xq8M.jpg,,89,Released,"Triple A Films, Sapu Jagat Production, Suflines"
552860,17 Tahun ke Atas,17 Tahun ke Atas,2014-05-14,2014,2.0,2,0.16,"Bagas (Ajun Perwira) sangat ingin menjadi musisi. Setelah menginjak usia 17 tahun, Bagas memutuskan untuk fokus mengejar impian dan mencari jalan agar bisa menjadi musisi sukses. Bunda (Ranty Purnamasari) tidak menyetujui keputusan Bagas. Bunda juga tidak menyetujui hubungan Bagas dengan Mentari (Sonya Fatmala)",Drama,Nayato Fio Nuala,https://image.tmdb.org/t/p/w500/n6arh613KzsWuFGrYUrvVeFvyNN.jpg,,75,Released,"Mitra Pictures, BIC Pictures"
268922,Marmut Merah Jambu,Marmut Merah Jambu,2014-05-08,2014,7.1,8,0.25,"Suatu hari Dika (Raditya Dika) datang ke rumah Ina (Anjani Dina), cinta pertamanya sewaktu SMA, membawa seribu origami burung bangau di tangan kanannya, dan undangan pernikahan Ina di tangan kirinya. Besok, Ina akan menikah. Kedatangan Dika diterima oleh Bapak Ina (Tio Pakusadewo) yang curiga kedatangan Dika untuk kasus cinta lama yang belum selesai dan berpikir bahwa Dika ingin menggagalkan pernikahan anaknya. Dika menceritakan maksud sebenarnya, yang jauh dari tuduhan Bapak Ina.  Seiring dengan Dika bercerita, kita melihat masa lalu Dika (Christoffer Nelwan). Pada masa ini, Dika SMA jatuh cinta diam-diam kepada Ina.  Di masa sekarang, seiring dengan Dika bercerita, seiring itu pula dia sadar: ada yang belum selesai dari masa lalunya. Seiring itu pula dia bertanya: benarkah cinta pertama tidak akan kemana-mana?","Drama, Komedi, Percintaan",Raditya Dika,https://image.tmdb.org/t/p/w500/qQ373PtHoiYg7ZAcr07CaDmWLcx.jpg,https://image.tmdb.org/t/p/original/ovgPGWTquaZzMmvOIHBFbIpUpp9.jpg,91,Released,Starvision Plus
354885,Merry Riana: Mimpi Sejuta Dolar,Merry Riana: Mimpi Sejuta Dolar,2014-12-24,2014,7.3,5,0.17,"Merry Riana (Chelsea Islan) yang baru saja lulus SMA terpaksa mengungsi ke Singapura karena kondisi di negaranya sedang tidak stabil. Walau sebenarnya ingin tetap tinggal, kedua orang tuanya tidak membiarkan. Perjalanan menuju bandara juga bukan aman; mereka dihadang kawanan penjarah dan terpaksa melepas harta benda demi keselamatan. Di bandara, orang tua Merry (Ferry Salim & Cyntia Lamusu) menjual apa yang menempel di badan dan hanya mampu membeli satu tiket. Yang penting Merry selamat, pikir mereka.","Drama, Percintaan, Sejarah",Hestu Saputra,https://image.tmdb.org/t/p/w500/avtkmK8L6JpmBq6NDlyTgJ82aY4.jpg,https://image.tmdb.org/t/p/original/yp7lcCfhMcLknWx22v5pS9SrN44.jpg,106,Released,MD Pictures
643173,Sepatu Dahlan,Sepatu Dahlan,2014-04-10,2014,0.0,0,0.15,"Cerita dari novel berjudul sama yaitu Sepatu Dahlan, yang berkisah tentang Dahlan Iskan, dia adalah seorang mantan Menteri BUMN indonesia yang semasa kecil hidupnya amatlah sulit dan sederhana, dia terus berjuang untuk tetap bisa belajar demi cita-cita serta membanggakan orang tuanya.","Drama, Keluarga",Benni Setiawan,https://image.tmdb.org/t/p/w500/7hUVftx2jhoTeBXfow79NeVN7NW.jpg,https://image.tmdb.org/t/p/original/wlEYAdXhH7iF5TrL43YkAlFeRcw.jpg,98,Released,"Mizan Productions, Semesta Productions, Expose Pictures"
327240,Tak Kemal Maka Tak Sayang,Tak Kemal Maka Tak Sayang,2014-10-23,2014,5.3,3,0.15,"Kemal (17 thn), seorang pelajar SMU dari Samarinda yang selalu mendambakan wanita tercantik untuk menjadi kekasihnya. Ia memiliki pola pikir yang absurd, sulit berfokus dan sulit ditebak. Karakternya ini menyebabkan dirinya lama menjomblo dan berulang kali gagal dalam percintaannya.","Percintaan, Komedi",Fajar Bustomi,https://image.tmdb.org/t/p/w500/yXDKUKO7mQIiAZU8YbA9Qi28Vb.jpg,,85,Released,MD Pictures
778621,Cinta Tanpa Batas,Unlimited Love,2014-11-27,2014,0.0,0,0.11,"Kisah persahabatan dan cinta segitiga antara Andi (Restu Sinaga), Widia (Prisia Nasution) dan Prassetyo (Dallas Pratama). Pras tiba-tiba muncul kembali dalam kehidupan Andi dan Widia yang telah menikah dan punya anak. Andi menduga munculnya Pras untuk merebut istrinya. Kecemburuan Andi memicu konflik dalam rumah tangganya. Pras mengakui alasannya datang. Ia terinfeksi virus HIV-AIDS karena pergaulan bebas selama tinggal di Belanda. Beruntung, anak yang ternyata hasil hubungan Widia dengan Pras itu sehat. Di sisa waktu menghadapi kematian, Pras menjadi sangat religius. Pras kembali ke Belanda. Sejak kepergiannya, Andi dan Widya selalu menunggu kabar tentang Pras dari Belanda. Hingga suatu sore datang surat tentang keberadaan Pras.",Drama,Haryanto Corakh,https://image.tmdb.org/t/p/w500/oHtCDbsBDoz6CTYBg6WC3jQhs5t.jpg,https://image.tmdb.org/t/p/original/aXGGTId0k3sEhYQBiSqHTAONUtW.jpg,75,Released,Intikom
453796,Rumah Kosong,Rumah Kosong,2014-12-30,2014,0.0,0,0.11,"Hendra (Dimas Seto) merasa beruntung bisa membeli rumah mewah lengkap dengan segala perabotannya dengan harga sangat murah dari Bima (Anton Andreas), seorang pengusaha tua. Tapi keberuntungan itu tidak berlangsung lama. Istri dan kedua putrinya mengalami mimpi buruk. Satu demi satu kejadian  yang menakutkan terjadi di rumah itu.",Kengerian,Chiska Doppert,https://image.tmdb.org/t/p/w500/iqjcJlH8728RkMOzIyTk2CN6J71.jpg,,77,Released,BIC Pictures
647988,Pocong Pasti Berlalu,Pocong Pasti Berlalu,2014-03-27,2014,0.0,0,0.24,"The story begins with some students who live in Pak Bolot's boarding house, they are Remon, Dede, Dion, Radit and two beautiful girls Tata and Dila. In addition to lectures to supplement the necessities of life in Jakarta Remon works as a corpse makeup, while Dion and Tata work part-time as film extras.  After shooting the film Dion and Tata came home, in the middle of the trip right in a bend Dion and Tata saw a motorcyclist lying on the side of the road like a hit-and-run victim and they certainly wanted to help but when they heard the voices of residents who came Dion and Tata decided to leave but before leaving without Tata's knowledge, Dion took the necklace box lying near the victim.  The next day Remon invited Dion and Radit to accompany him to make up the corpse that had just died. How shocked Dion was when he learned that the corpse that Remon had composed was the corpse he had found last night with Tata.","Komedi, Kengerian",Nayato Fio Nuala,https://image.tmdb.org/t/p/w500/t0m1bTCb8sQRwYY5XXh6cpAGyDO.jpg,,78,Released,"Mitra Pictures, BIC Pictures"
1008317,Kuntilanak Ciliwung,Kuntilanak Ciliwung,2014-10-09,2014,0.0,0,0.1,"The days are full of terror. Windi, Flora's sister, has become incompatible with her mother, Nelly, since Flora died.",Kengerian,Jessica Angelica,https://image.tmdb.org/t/p/w500/skihTbWqYPNn3WB3O3RhgItz3gK.jpg,,85,Released,Tobali Putra Production
